Timestep;REC_price_h;REC_price_d;REC_price_m;REC_price_y;DAC_h;Biomass_h;Solar_h;WindOffshore_h;WindOnshore_h;electrolysis_h;DAC_d;Biomass_d;Solar_d;WindOffshore_d;WindOnshore_d;electrolysis_d;DAC_m;Biomass_m;Solar_m;WindOffshore_m;WindOnshore_m;electrolysis_m;DAC_y;Biomass_y;Solar_y;WindOffshore_y;WindOnshore_y;electrolysis_y
7435.0;0.0;0.0;0.0;32.2660703814355;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-143.69443150691953;333.8594074307982;334.50670095066005;334.5067009509157;334.5067009512135;-235.6720751585533
7436.0;0.0;0.0;0.0;32.2660703814355;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-143.69443150691953;333.8594074307982;334.50670095066005;334.5067009509157;334.5067009512135;-235.6720751585533
7437.0;0.0;0.0;0.0;32.2660703814355;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-143.69443150691953;333.8594074307982;334.50670095066005;334.5067009509157;334.5067009512135;-235.6720751585533
7438.0;0.0;0.0;0.0;32.2660703814355;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-143.69443150691953;333.8594074307982;334.50670095066005;334.5067009509157;334.5067009512135;-235.6720751585533
7439.0;0.0;0.0;0.0;32.2660703814355;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-143.69443150691953;333.8594074307982;334.50670095066005;334.5067009509157;334.5067009512135;-235.6720751585533
7440.0;0.0;0.0;0.0;32.2660703814355;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-143.69443150691953;333.8594074307982;334.50670095066005;334.5067009509157;334.5067009512135;-235.6720751585533
7441.0;0.0;0.0;0.0;32.2660703814355;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-143.69443150691953;333.8594074307982;334.50670095066005;334.5067009509157;334.5067009512135;-235.6720751585533
7442.0;0.0;0.0;0.0;32.2660703814355;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-143.69443150691953;333.8594074307982;334.50670095066005;334.5067009509157;334.5067009512135;-235.6720751585533
7443.0;0.0;0.0;0.0;32.2660703814355;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-143.69443150691953;333.8594074307982;334.50670095066005;334.5067009509157;334.5067009512135;-235.6720751585533
7444.0;0.0;0.0;0.0;32.2660703814355;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-143.69443150691953;333.8594074307982;334.50670095066005;334.5067009509157;334.5067009512135;-235.6720751585533
7445.0;0.0;0.0;0.0;32.2660703814355;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-143.69443150691953;333.8594074307982;334.50670095066005;334.5067009509157;334.5067009512135;-235.6720751585533
7446.0;0.0;0.0;0.0;32.2660703814355;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-143.69443150691953;333.8594074307982;334.50670095066005;334.5067009509157;334.5067009512135;-235.6720751585533
7447.0;0.0;0.0;0.0;32.2660703814355;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-143.69443150691953;333.8594074307982;334.50670095066005;334.5067009509157;334.5067009512135;-235.6720751585533
7448.0;0.0;0.0;0.0;32.2660703814355;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-143.69443150691953;333.8594074307982;334.50670095066005;334.5067009509157;334.5067009512135;-235.6720751585533
7449.0;0.0;0.0;0.0;32.2660703814355;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-143.69443150691953;333.8594074307982;334.50670095066005;334.5067009509157;334.5067009512135;-235.6720751585533
7450.0;0.0;0.0;0.0;32.2660703814355;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-143.69443150691953;333.8594074307982;334.50670095066005;334.5067009509157;334.5067009512135;-235.6720751585533
7451.0;0.0;0.0;0.0;32.2660703814355;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-143.69443150691953;333.8594074307982;334.50670095066005;334.5067009509157;334.5067009512135;-235.6720751585533
7452.0;0.0;0.0;0.0;32.2660703814355;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-143.69443150691953;333.8594074307982;334.50670095066005;334.5067009509157;334.5067009512135;-235.6720751585533
7453.0;0.0;0.0;0.0;32.2660703814355;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-143.69443150691953;333.8594074307982;334.50670095066005;334.5067009509157;334.5067009512135;-235.6720751585533
7454.0;0.0;0.0;0.0;32.2660703814355;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-143.69443150691953;333.8594074307982;334.50670095066005;334.5067009509157;334.5067009512135;-235.6720751585533
7455.0;0.0;0.0;0.0;32.2660703814355;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-143.69443150691953;333.8594074307982;334.50670095066005;334.5067009509157;334.5067009512135;-235.6720751585533
7456.0;0.0;0.0;0.0;32.2660703814355;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-143.69443150691953;333.8594074307982;334.50670095066005;334.5067009509157;334.5067009512135;-235.6720751585533
7457.0;0.0;0.0;0.0;32.2660703814355;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-143.69443150691953;333.8594074307982;334.50670095066005;334.5067009509157;334.5067009512135;-235.6720751585533
7458.0;0.0;0.0;0.0;32.2660703814355;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-143.69443150691953;333.8594074307982;334.50670095066005;334.5067009509157;334.5067009512135;-235.6720751585533
7459.0;0.0;0.0;0.0;32.2660703814355;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-143.69443150691953;333.8594074307982;334.50670095066005;334.5067009509157;334.5067009512135;-235.6720751585533
7460.0;0.0;0.0;0.0;32.2660703814355;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-143.69443150691953;333.8594074307982;334.50670095066005;334.5067009509157;334.5067009512135;-235.6720751585533
7461.0;0.0;0.0;0.0;32.2660703814355;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-143.69443150691953;333.8594074307982;334.50670095066005;334.5067009509157;334.5067009512135;-235.6720751585533
7462.0;0.0;0.0;0.0;32.2660703814355;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-143.69443150691953;333.8594074307982;334.50670095066005;334.5067009509157;334.5067009512135;-235.6720751585533
7463.0;0.0;0.0;0.0;32.2660703814355;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-143.69443150691953;333.8594074307982;334.50670095066005;334.5067009509157;334.5067009512135;-235.6720751585533
7464.0;0.0;0.0;0.0;32.2660703814355;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-143.69443150691953;333.8594074307982;334.50670095066005;334.5067009509157;334.5067009512135;-235.6720751585533
7465.0;0.0;0.0;0.0;32.2660703814355;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-143.69443150691953;333.8594074307982;334.50670095066005;334.5067009509157;334.5067009512135;-235.6720751585533
7466.0;0.0;0.0;0.0;32.2660703814355;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-143.69443150691953;333.8594074307982;334.50670095066005;334.5067009509157;334.5067009512135;-235.6720751585533
7467.0;0.0;0.0;0.0;32.2660703814355;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-143.69443150691953;333.8594074307982;334.50670095066005;334.5067009509157;334.5067009512135;-235.6720751585533
7468.0;0.0;0.0;0.0;32.2660703814355;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-143.69443150691953;333.8594074307982;334.50670095066005;334.5067009509157;334.5067009512135;-235.6720751585533
7469.0;0.0;0.0;0.0;32.2660703814355;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-143.69443150691953;333.8594074307982;334.50670095066005;334.5067009509157;334.5067009512135;-235.6720751585533
7470.0;0.0;0.0;0.0;32.2660703814355;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-143.69443150691953;333.8594074307982;334.50670095066005;334.5067009509157;334.5067009512135;-235.6720751585533
7471.0;0.0;0.0;0.0;32.2660703814355;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-143.69443150691953;333.8594074307982;334.50670095066005;334.5067009509157;334.5067009512135;-235.6720751585533
7472.0;0.0;0.0;0.0;32.2660703814355;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-143.69443150691953;333.8594074307982;334.50670095066005;334.5067009509157;334.5067009512135;-235.6720751585533
7473.0;0.0;0.0;0.0;32.2660703814355;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-143.69443150691953;333.8594074307982;334.50670095066005;334.5067009509157;334.5067009512135;-235.6720751585533
7474.0;0.0;0.0;0.0;32.2660703814355;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-143.69443150691953;333.8594074307982;334.50670095066005;334.5067009509157;334.5067009512135;-235.6720751585533
7475.0;0.0;0.0;0.0;32.2660703814355;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-143.69443150691953;333.8594074307982;334.50670095066005;334.5067009509157;334.5067009512135;-235.6720751585533
7476.0;0.0;0.0;0.0;32.2660703814355;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-143.69443150691953;333.8594074307982;334.50670095066005;334.5067009509157;334.5067009512135;-235.6720751585533
7477.0;0.0;0.0;0.0;32.2660703814355;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-143.69443150691953;333.8594074307982;334.50670095066005;334.5067009509157;334.5067009512135;-235.6720751585533
7478.0;0.0;0.0;0.0;32.2660703814355;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-143.69443150691953;333.8594074307982;334.50670095066005;334.5067009509157;334.5067009512135;-235.6720751585533
7479.0;0.0;0.0;0.0;32.2660703814355;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-143.69443150691953;333.8594074307982;334.50670095066005;334.5067009509157;334.5067009512135;-235.6720751585533
7480.0;0.0;0.0;0.0;32.2660703814355;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-143.69443150691953;333.8594074307982;334.50670095066005;334.5067009509157;334.5067009512135;-235.6720751585533
7481.0;0.0;0.0;0.0;32.2660703814355;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-143.69443150691953;333.8594074307982;334.50670095066005;334.5067009509157;334.5067009512135;-235.6720751585533
7482.0;0.0;0.0;0.0;32.2660703814355;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-143.69443150691953;333.8594074307982;334.50670095066005;334.5067009509157;334.5067009512135;-235.6720751585533
7483.0;0.0;0.0;0.0;32.2660703814355;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-143.69443150691953;333.8594074307982;334.50670095066005;334.5067009509157;334.5067009512135;-235.6720751585533
7484.0;0.0;0.0;0.0;32.2660703814355;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-143.69443150691953;333.8594074307982;334.50670095066005;334.5067009509157;334.5067009512135;-235.6720751585533
7485.0;0.0;0.0;0.0;32.2660703814355;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-143.69443150691953;333.8594074307982;334.50670095066005;334.5067009509157;334.5067009512135;-235.6720751585533
7486.0;0.0;0.0;0.0;32.2660703814355;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-143.69443150691953;333.8594074307982;334.50670095066005;334.5067009509157;334.5067009512135;-235.6720751585533
7487.0;0.0;0.0;0.0;32.2660703814355;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-143.69443150691953;333.8594074307982;334.50670095066005;334.5067009509157;334.5067009512135;-235.6720751585533
7488.0;0.0;0.0;0.0;32.2660703814355;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-143.69443150691953;333.8594074307982;334.50670095066005;334.5067009509157;334.5067009512135;-235.6720751585533
7489.0;0.0;0.0;0.0;37.104362860296945;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-255.00958920013085;341.0545283556606;364.0613531821157;355.52772153798867;358.720609332598;-228.06175215031544
7490.0;0.0;0.0;0.0;37.104362860296945;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-255.00958920013085;341.0545283556606;364.0613531821157;355.52772153798867;358.720609332598;-228.06175215031544
7491.0;0.0;0.0;0.0;37.104362860296945;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-255.00958920013085;341.0545283556606;364.0613531821157;355.52772153798867;358.720609332598;-228.06175215031544
7492.0;0.0;0.0;0.0;37.104362860296945;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-255.00958920013085;341.0545283556606;364.0613531821157;355.52772153798867;358.720609332598;-228.06175215031544
7493.0;0.0;0.0;0.0;37.104362860296945;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-255.00958920013085;341.0545283556606;364.0613531821157;355.52772153798867;358.720609332598;-228.06175215031544
7494.0;0.0;0.0;0.0;37.104362860296945;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-255.00958920013085;341.0545283556606;364.0613531821157;355.52772153798867;358.720609332598;-228.06175215031544
7495.0;0.0;0.0;0.0;37.104362860296945;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-255.00958920013085;341.0545283556606;364.0613531821157;355.52772153798867;358.720609332598;-228.06175215031544
7496.0;0.0;0.0;0.0;37.104362860296945;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-255.00958920013085;341.0545283556606;364.0613531821157;355.52772153798867;358.720609332598;-228.06175215031544
7497.0;0.0;0.0;0.0;37.104362860296945;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-255.00958920013085;341.0545283556606;364.0613531821157;355.52772153798867;358.720609332598;-228.06175215031544
7498.0;0.0;0.0;0.0;37.104362860296945;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-255.00958920013085;341.0545283556606;364.0613531821157;355.52772153798867;358.720609332598;-228.06175215031544
7499.0;0.0;0.0;0.0;37.104362860296945;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-255.00958920013085;341.0545283556606;364.0613531821157;355.52772153798867;358.720609332598;-228.06175215031544
7500.0;0.0;0.0;0.0;37.104362860296945;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-255.00958920013085;341.0545283556606;364.0613531821157;355.52772153798867;358.720609332598;-228.06175215031544
7501.0;0.0;0.0;0.0;37.104362860296945;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-255.00958920013085;341.0545283556606;364.0613531821157;355.52772153798867;358.720609332598;-228.06175215031544
7502.0;0.0;0.0;0.0;37.104362860296945;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-255.00958920013085;341.0545283556606;364.0613531821157;355.52772153798867;358.720609332598;-228.06175215031544
7503.0;0.0;0.0;0.0;37.104362860296945;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-255.00958920013085;341.0545283556606;364.0613531821157;355.52772153798867;358.720609332598;-228.06175215031544
7504.0;0.0;0.0;0.0;37.104362860296945;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-255.00958920013085;341.0545283556606;364.0613531821157;355.52772153798867;358.720609332598;-228.06175215031544
7505.0;0.0;0.0;0.0;37.104362860296945;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-255.00958920013085;341.0545283556606;364.0613531821157;355.52772153798867;358.720609332598;-228.06175215031544
7506.0;0.0;0.0;0.0;37.104362860296945;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-255.00958920013085;341.0545283556606;364.0613531821157;355.52772153798867;358.720609332598;-228.06175215031544
7507.0;0.0;0.0;0.0;37.104362860296945;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-255.00958920013085;341.0545283556606;364.0613531821157;355.52772153798867;358.720609332598;-228.06175215031544
7508.0;0.0;0.0;0.0;37.104362860296945;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-255.00958920013085;341.0545283556606;364.0613531821157;355.52772153798867;358.720609332598;-228.06175215031544
7509.0;0.0;0.0;0.0;37.104362860296945;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-255.00958920013085;341.0545283556606;364.0613531821157;355.52772153798867;358.720609332598;-228.06175215031544
7510.0;0.0;0.0;0.0;37.104362860296945;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-255.00958920013085;341.0545283556606;364.0613531821157;355.52772153798867;358.720609332598;-228.06175215031544
7511.0;0.0;0.0;0.0;37.104362860296945;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-255.00958920013085;341.0545283556606;364.0613531821157;355.52772153798867;358.720609332598;-228.06175215031544
7512.0;0.0;0.0;0.0;37.104362860296945;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-255.00958920013085;341.0545283556606;364.0613531821157;355.52772153798867;358.720609332598;-228.06175215031544
7513.0;0.0;0.0;0.0;37.104362860296945;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-255.00958920013085;341.0545283556606;364.0613531821157;355.52772153798867;358.720609332598;-228.06175215031544
7514.0;0.0;0.0;0.0;37.104362860296945;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-255.00958920013085;341.0545283556606;364.0613531821157;355.52772153798867;358.720609332598;-228.06175215031544
7515.0;0.0;0.0;0.0;37.104362860296945;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-255.00958920013085;341.0545283556606;364.0613531821157;355.52772153798867;358.720609332598;-228.06175215031544
7516.0;0.0;0.0;0.0;37.104362860296945;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-255.00958920013085;341.0545283556606;364.0613531821157;355.52772153798867;358.720609332598;-228.06175215031544
7517.0;0.0;0.0;0.0;37.104362860296945;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-255.00958920013085;341.0545283556606;364.0613531821157;355.52772153798867;358.720609332598;-228.06175215031544
7518.0;0.0;0.0;0.0;37.104362860296945;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-255.00958920013085;341.0545283556606;364.0613531821157;355.52772153798867;358.720609332598;-228.06175215031544
7519.0;0.0;0.0;0.0;37.104362860296945;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-255.00958920013085;341.0545283556606;364.0613531821157;355.52772153798867;358.720609332598;-228.06175215031544
7520.0;0.0;0.0;0.0;37.104362860296945;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-255.00958920013085;341.0545283556606;364.0613531821157;355.52772153798867;358.720609332598;-228.06175215031544
7521.0;0.0;0.0;0.0;37.104362860296945;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-255.00958920013085;341.0545283556606;364.0613531821157;355.52772153798867;358.720609332598;-228.06175215031544
7522.0;0.0;0.0;0.0;37.104362860296945;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-255.00958920013085;341.0545283556606;364.0613531821157;355.52772153798867;358.720609332598;-228.06175215031544
7523.0;0.0;0.0;0.0;37.104362860296945;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-255.00958920013085;341.0545283556606;364.0613531821157;355.52772153798867;358.720609332598;-228.06175215031544
7524.0;0.0;0.0;0.0;37.104362860296945;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-255.00958920013085;341.0545283556606;364.0613531821157;355.52772153798867;358.720609332598;-228.06175215031544
7525.0;0.0;0.0;0.0;37.104362860296945;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-255.00958920013085;341.0545283556606;364.0613531821157;355.52772153798867;358.720609332598;-228.06175215031544
7526.0;0.0;0.0;0.0;37.104362860296945;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-255.00958920013085;341.0545283556606;364.0613531821157;355.52772153798867;358.720609332598;-228.06175215031544
7527.0;0.0;0.0;0.0;37.104362860296945;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-255.00958920013085;341.0545283556606;364.0613531821157;355.52772153798867;358.720609332598;-228.06175215031544
7528.0;0.0;0.0;0.0;37.104362860296945;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-255.00958920013085;341.0545283556606;364.0613531821157;355.52772153798867;358.720609332598;-228.06175215031544
