scen_number;sensitivity;n_iter;walltime;PrimalResidual_ETS;PrimalResidual_MSR;PrimalResidual_EOM;PrimalResidual_REC;PrimalResidual_H2;PrimalResidual_H2CN_prod;PrimalResidual_H2CN_cap;DualResidual_ETS;DualResidual_EOM;DualResidual_REC;DualResidual_H2;DualResidual_H2CN_prod;DualResidual_H2CN_cap;Beta;EUA_2022;CumulativeEmissions;TotalCost;waterbed_sealed;CumulativeEmissions_PS;CumulativeEmissions_IND;CumulativeEmissions_H2S
36;High RES buildout;1251;146.17189779310007;3.3306279934740877;0.051771942899374986;0.20156328969031898;1.9141593065076283;0.7157826862578851;0.007587684278992303;0.01951020813278099;4.281755763405844;0.1962498460762518;1.5228765307905565;0.48109462390422136;0.008463107337993396;0.020542945548625215;0.000741399;87.17503157965933;11514.825943884734;2.150284408989041e6;2040.0;2001.275379447772;8964.483165830134;549.0673986068346
36;low industry emission reduction rate;1282;159.04892250460006;3.2743811126537046;0.054892792211700424;0.2067067155519377;1.5566248405022904;0.1510188455070427;0.007339491725427724;0.015920454143353087;3.8509645044951757;0.1634396056483885;1.4755923895233873;0.35634371231199774;0.007703019507012863;0.03513707713808344;0.000741399;91.2028200031486;11835.662362671283;2.158788514524568e6;2040.0;2342.842254013644;8936.844798071186;555.975310586469
36;cheap SMR+CCS;1243;158.58734609310008;3.3910617488907393;0.07669923681840202;0.20633536230802907;1.6745595330766228;0.565463825512527;0.007656476215680841;0.018120331459320457;3.662468625739755;0.18064916173135015;1.5961158279159111;0.34242226566394257;0.008538379792162005;0.039997362994195575;0.000741399;87.27522893542609;11908.33425869045;2.1478361693931874e6;2040.0;2345.4557117271424;8923.78262822398;554.3238996729906
36;expensive SMR+CCS;1243;158.92850272516674;3.3910617488907393;0.07669923681840202;0.20633536230802907;1.6745595330766228;0.565463825512527;0.007656476215680841;0.018120331459320457;3.662468625739755;0.18064916173135015;1.5961158279159111;0.34242226566394257;0.008538379792162005;0.039997362994195575;0.000741399;87.27522893542609;11908.33425869045;2.1478361693931874e6;2040.0;2387.6873613850207;8955.944717247523;564.7021800579121
36;High electrolysis buildout;1251;158.7288687300334;3.1543120258801443;0.06143552725233242;0.20590162724666358;1.6572419854921885;0.2916941626250491;0.0075879896013017175;0.01913535253947071;3.863228779601304;0.17481765197601512;1.5610235594893198;0.3466523725851359;0.008463441443065482;0.009568786637135982;0.000741399;87.28575040032055;11926.220672650104;2.1491412619047225e6;2040.0;2387.2087917807166;8953.696645165966;585.3152357034212
36;Extreme electrolysis buildout;1248;158.69835847430008;3.0841587100825922;0.10776721691135514;0.20610534480873502;1.6464670737305762;0.5414323991204952;0.007435128258369554;0.017293361981507077;3.9774525721008733;0.17518098561428294;1.5655467828386698;0.3510842948339562;0.016412329218205565;0.03817038898886203;0.000741399;87.19251577010449;11883.824859039098;2.1512304296359387e6;2040.0;2384.995741680024;8957.664240295258;541.1648770638354
36;2030 res target 60;1351;170.6522525856834;2.7454443611821624;0.09656472717248214;0.20593721267722376;2.3414025011292927;0.49544327376004205;0.006930615111347136;0.01717074123597283;3.1887398044669037;0.2008933045139072;2.1288310626443616;0.5179122902507871;0.0016642979751027222;0.00393586095615414;0.000741399;86.9859207065362;11910.982645928612;2.151303287230561e6;2040.0;2367.52752019167;8977.750281758405;565.704843978548
36;2030 res target 80;1575;202.50197439958345;2.764310030971859;0.043534354774565055;0.206750767709065;2.3787310826539967;0.4159583245639169;0.005264906942438016;0.011118242109089418;1.5279585505438618;0.13506065774826026;2.3547346654450125;0.4733580831944941;0.01158765267572422;0.011709932299761779;0.000741399;86.76028761996473;11911.514814043217;2.153517190851355e6;2040.0;2359.061135457415;8990.6829590055;561.770719580319
36;Expensive RES;1244;162.18128651558342;3.290170295443551;0.050580695385895776;0.20664825243429835;1.6882876557071866;0.569168582367162;0.007647962088191726;0.018924774934957395;5.3695959077987006;0.20399142961652453;1.6221900859393126;0.6602386255267018;0.008529064929483679;0.01993084276635559;0.000741399;87.42104358498696;11889.617175021453;2.1726684092966123e6;2040.0;2380.9070766985305;8954.036104538513;554.6739937844076
36;Cheap RES;1344;158.1107720658334;3.524926684810668;0.07631050515714727;0.20573604682157848;1.6667100114990743;0.765838125063599;0.006857534345997463;0.015610499488961314;3.0110885276689845;0.20606000907187322;1.3985018797015982;0.467425497133206;0.007206261027404925;0.016439649936749217;0.000741399;86.78660779811393;11943.305096805792;2.100695692128218e6;2040.0;2075.197920034408;9298.56710104926;582.0662680422398
36;low demand growth;1791;230.74470212521678;4.1588014872570005;0.1218995665142136;0.17483726967378793;0.11851377820229336;1.8792366834611052;0.004278155911997861;0.01534952253957363;2.5431805904355835;0.12176058822384411;0.15646593716934223;0.608492511895542;0.009443677962840628;0.016152662268671156;0.000741399;84.41586220116828;11858.817882911399;2.0129227979970905e6;2040.0;1929.7896006550002;9348.34737401184;592.4595668983378
36;high demand growth;1106;140.27840285266672;3.6700995269770846;0.04815827021436174;0.2694275148900995;3.1488211596138536;0.18059276921143663;0.009114129680077184;0.01611633207443176;2.1412340332820348;0.19171627384196552;1.9804551625480502;0.29175863228876275;0.004472753339212161;0.016992263810890078;0.000741399;90.91205450356834;12066.653418915022;2.4343071893448764e6;2040.0;2822.52623496057;8687.437025539613;556.6901584148568
36;expensive electrolysis;1323;175.92642724481675;3.215531812014766;0.07877390264588358;0.204640388825608;1.3558248882947925;0.27429721727050094;0.007098570896942183;0.01895451487784892;4.081903021209042;0.20274405967069925;1.5466916043322765;0.5742822888269373;0.0037509797785020022;0.019958028739039395;0.000741399;87.2587305241059;11906.672888205496;2.1540852377755465e6;2040.0;2378.353925999308;8957.80909876225;570.5098634439573
36;cheap electrolysis;1272;161.18969989780007;3.532027381669099;0.07924179982829777;0.20605322389152028;1.5622645642715496;0.9650286188174313;0.007411572034286952;0.014785113493687892;2.51905986473242;0.13887976165460209;1.6089166580557992;0.3294195717394434;0.008270278735556188;0.03263098109712638;0.000741399;87.16375630003009;11901.681726836083;2.140069100535933e6;2040.0;2384.2410149378543;8961.456212640487;555.9844992577523
36;double CNHydrogen target 2030;1351;174.82552762436674;2.8591598210153673;0.09216202432181668;0.2056639898209494;1.7150297975687254;0.6091748806639892;0.006891397247764583;0.19205777788572487;3.4236183118394816;0.17463596871192127;1.4170133362925996;0.34399306596095847;0.0034213398262587283;0.22246788157773945;0.000741399;86.86738923064644;11895.28329832656;2.179577285471422e6;2040.0;2360.1439939929305;8987.32639386929;547.8129104643324
36;Low discount rate;1095;137.75143532930005;6.1777150042896505;0.1896773819617184;0.20666670799562584;0.10178623412079112;0.368491471830243;0.006977786086300128;0.015452783411845571;4.9690196823023145;0.18888980400837455;0.0906141910680538;0.6653899625306547;0.0014888305382196121;0.03187843980014376;0.000741399;114.3923782558416;11388.570846348272;2.6209062171638096e6;2042.0;1902.2513781411376;9080.452979789952;443.27406103693204
36;High discount rate;1368;182.30575244171675;4.149514832184752;0.025058132599012187;0.20271666622470674;1.774737635396585;0.5438568879326873;0.007312915512106635;0.03831706507476737;2.3841923541065984;0.20532615450431604;1.347661987674596;0.5079191653076844;0.01611592374191749;0.008242192960766368;0.000741399;66.97422480303113;12803.118466689664;1.7848448125832034e6;2039.0;2822.418914215626;9158.86156860891;821.83798386512
36;No new nuclear-biomass;1316;137.7467743603334;3.0687315303422746;0.034312047995508965;0.20634277983521856;1.267499324144287;0.5023556674359426;0.007152818336240817;0.017201293741259404;2.7053545719065863;0.2012015696583401;1.6001489329576835;0.4301732131565699;0.003778657329402741;0.03797073091475923;0.000741399;87.43753804833314;11900.489655052526;2.1494757288604775e6;2040.0;2390.6115331953633;8945.17640560069;564.7017162564829
37;ref;10000;1821.8468732640677;1.0227476078318267;0.025888934374348648;0.03605020680533118;0.41366585477090306;0.2959696644316132;1.5643605254350246e-5;0.00030389918746714256;1.1691700292129557;0.04527799969788301;1.3348663846211537;0.07675354500162378;8.075069728572816e-6;0.0006589753064580235;0.000741399;87.43801714135888;11892.275541805688;2.1509234001300433e6;2040.0;2380.4726695742193;8945.426694199528;566.376178031927
37;low natural gas price;10000;2067.5632865430343;2.0779319620838543;0.03601189559191078;0.05325140806701917;0.14492952447890725;0.20665859311482038;0.006777221505194181;0.005657369160991033;1.6872902687544162;0.10009452749840572;0.4283043022476673;0.14639149007879887;0.008113986936647924;0.0031386902068269253;0.000741399;95.1096207984235;11977.847600747671;1.9268130805219105e6;2040.0;2719.086536745168;8397.707046826377;861.0540171761302
37;high natural gas price;10000;1744.2618513856007;0.43798881461637323;0.011997447847818149;0.0249734808719575;0.4647760035991143;0.012757007859249825;1.573968539039125e-5;0.0002951099161583969;0.288092318796092;0.03048368047598743;1.3791272011138178;0.04859503428278193;3.810418820379539e-6;0.0003216152674319254;0.000741399;83.51166120471994;12111.43756848427;2.310359487517291e6;2040.0;2465.447904702803;9256.49150475304;392.1563768500329
37;Low RES buildout;10000;1980.9810410650175;1.2290635906894998;0.06705406354549867;0.04870935839310994;0.1828545390388301;0.03441947974123494;0.0020262046761695455;0.017789241328158525;1.2351150486409483;0.08929554478009288;0.48691134851869633;0.06641303766231053;0.0020047468753026324;0.041662411092485634;0.000741399;89.054771877951;12859.199499416463;2.0151232590734106e6;2040.0;3278.706653457793;8823.30370962936;757.1891363293105
37;High RES buildout;10000;1694.4317193643676;4.0743030276791155;0.0996224622510709;0.11580833098077367;0.6616555221437578;0.5085119676649583;1.5644195900181274e-5;0.0003174549456068415;2.350132447435225;0.1031250644139547;1.9760474222907434;0.48834050387459743;8.043959725357455e-6;8.359021509212478e-5;0.000741399;87.32875118068813;11480.15554789471;2.155703942831335e6;2040.0;2000.3825609977123;8946.651100436466;533.1218864605329
37;low industry emission reduction rate;10000;1794.3004294308341;1.0472645848802302;0.026632711818221643;0.03666031594784417;0.4101749538229412;0.12914604711827238;1.5738526129925943e-5;0.0003116299570665178;1.399259881010908;0.05162242829472108;1.326570523153262;0.11024354906174287;3.8115928546001573e-6;0.0003395780966241839;0.000741399;91.20143940028674;11824.150446210246;2.1614645669709714e6;2040.0;2321.9401729715187;9234.224567555051;408.31815009130906
37;cheap SMR+CCS;10000;1814.213977150301;1.0227476078318267;0.025888934374348648;0.03605020680533118;0.41366585477090306;0.2959696644316132;1.5643605254350246e-5;0.00030389918746714256;1.1691700292129557;0.04527799969788301;1.3348663846211537;0.07675354500162378;8.075069728572816e-6;0.0006589753064580235;0.000741399;87.43801714135888;11892.275541805688;2.1509234001300433e6;2040.0;2380.4726695742193;8945.426694199528;566.376178031927
37;expensive SMR+CCS;10000;1823.8760501994175;1.0227476078318267;0.025888934374348648;0.03605020680533118;0.41366585477090306;0.2959696644316132;1.5643605254350246e-5;0.00030389918746714256;1.1691700292129557;0.04527799969788301;1.3348663846211537;0.07675354500162378;8.075069728572816e-6;0.0006589753064580235;0.000741399;87.43801714135888;11892.275541805688;2.1509234001300433e6;2040.0;2321.9401729715187;9234.224567555051;408.31815009130906
37;High electrolysis buildout;10000;1821.0618921986675;0.9278944321791605;0.005479457522741078;0.03133761352460652;0.34798618271717485;0.08193081891287335;1.573784286771162e-5;0.0003116287494448688;0.27211124191719954;0.052451231683075514;1.066329622761332;0.10766308819208975;3.816585755860364e-6;0.0003395814241735628;0.000741399;87.44176312861929;11908.202016413832;2.150357643500854e6;2040.0;2378.7905251306315;8945.519084343345;583.8924069398695
37;Extreme electrolysis buildout;10000;1757.4014058735675;3.9389795159567798;0.029790309897957678;0.09643368686528718;0.48430665134101303;0.2765824819250611;1.5450208732479546e-5;0.00030389436822410656;2.107248571882771;0.08780488606970233;1.6454364456803174;0.3775034989549747;1.6488368171726828e-5;0.000659182339088716;0.000741399;87.25240345978251;11868.857043811555;2.152605781945454e6;2040.0;2381.949593904504;8948.8984779418;538.0089719652501
37;2030 res target 60;10000;1769.20653;1.365688536;0.048776746;0.083469926;0.425298461;1.996253107;1.57e-5;0.000298633;1.036900629;0.080856098;1.314757708;1.618827484;3.81e-6;0.00015979;0.000741399;87.48964375;11967.84678;2.32e6;2040.0;2322.119695582803;9234.131990468595;411.5950979570402
37;2030 res target 80;10000;1673.729251;0.59068152;0.013077782;0.055026684;0.648002072;0.05312643;1.57e-5;0.000287398;0.866013425;0.086434652;2.158779653;0.024516576;3.81e-6;0.000623314;0.000741399;85.22167037;11949.33238;2.35e6;2041.0;2143.190381786343;9394.246277395812;411.89572213516107
37;Expensive RES;10000;1709.619741;0.638240319;0.034983668;0.056947735;0.603081594;0.039839622;1.57e-5;0.000298379;0.937772039;0.089798403;2.315241094;0.058249288;3.81e-6;0.000159793;0.000741399;85.12441811;11951.36196;2.39e6;2041.0;2131.7615344998217;9407.022552993552;412.57786939803907
37;Cheap RES;10000;1718.242037;0.59068152;0.013077782;0.055026684;0.648002072;0.05312643;1.57e-5;0.000287398;0.866013425;0.086434652;2.158779653;0.024516576;3.81e-6;0.000623314;0.000741399;85.22167037;11949.33238;2.35e6;2041.0;2143.190381786343;9394.246277395812;411.89572213516107
37;low demand growth;10000;1798.191321;0.665432048;0.016194267;0.036701018;0.496923888;0.084727818;1.57e-5;0.000298221;1.035352651;0.056723788;1.960963198;0.047761966;3.81e-6;0.0001597;0.000741399;84.85253019;11888.08638;2.21e6;2041.0;2053.764419932322;9433.737019622775;400.5849444589737
37;high demand growth;10000;1769.538362;0.59068152;0.013077782;0.055026684;0.648002072;0.05312643;1.57e-5;0.000287398;0.866013425;0.086434652;2.158779653;0.024516576;3.81e-6;0.000623314;0.000741399;85.22167037;11949.33238;2.35e6;2041.0;2143.190381786343;9394.246277395812;411.89572213516107
37;expensive electrolysis;10000;1783.192477;0.942161489;0.035903273;0.051161475;0.621348167;0.090137096;1.57e-5;0.000299098;0.40011217;0.063499879;2.096504041;0.017985796;3.81e-6;0.000325989;0.000741399;85.15781883;11954.53592;2.37e6;2041.0;2141.6255763654267;9400.67398145381;412.23635828295875
37;cheap electrolysis;10000;2143.876747;3.77643703;0.114469729;0.077417392;0.427357253;0.250358639;1.56e-5;0.000301153;2.117475233;0.068950919;1.36112213;0.153986771;8.03e-6;0.000161113;0.000741399;87.16995345;11892.81539;2.15e6;2040.0;2371.4210525258723;8959.999622623553;561.3947198011587
37;double CNHydrogen target 2030;10000;2001.136955;0.846592562;0.028499016;0.036454846;0.419676341;0.011226293;1.57e-5;0.002250368;0.617750538;0.038820101;1.32870911;0.058720867;3.8e-6;0.002032671;0.000741399;86.72801744;11902.78262;2.17e6;2040.0;2358.2674745664913;8982.07686539311;562.4382814458239
37;Low discount rate;10000;2081.102637;2.723379042;0.032904182;0.048745282;0.509524749;1.048866421;2.07e-7;0.001164728;5.034501923;0.049867511;1.380421446;0.392383493;8.27e-8;0.000578638;0.000741399;114.2931533;11385.20011;2.6e6;2042.0;2111.1119212772182;8822.253843242412;451.834345128941
37;High discount rate;10000;1892.94091;1.336611311;0.057764751;0.033989944;0.439837859;0.137402182;7.33e-6;0.006292021;2.779634489;0.040206259;1.28098507;0.053198649;7.78e-6;0.026436394;0.000741399;91.82449268;11792.58296;2.25e6;2040.0;2316.996834685839;8936.450222267113;539.1358999114589
