Hour;EOM_price;Demand;Biomass;SPP_lignite;Solar;ICE;WindOffshore;WindOnshore;Nuclear;CCGT_old;CCGT_new;SPP_coal;OCGT;electrolysis
5847.0;4.746044577299328;-0.295426575;0.0;0.0;0.10187027206353444;0.0;0.019904834172268845;0.02378084779207372;0.0;0.0;0.0;0.0;0.0;-0.14601847784014854
5848.0;4.81804793063472;-0.29155342100000003;0.0;0.0;0.08975861500897944;0.0;0.01985957300832086;0.025611100020405838;0.0;0.0;0.0;0.0;0.0;-0.14601847783951658
5849.0;4.9704105203647515;-0.285842902;0.0;0.0;0.06974842109939537;0.0;0.021016246081785272;0.02606372739728341;0.0;0.0;0.0;0.0;0.0;-0.14601847783769287
5850.0;5.216047806906776;-0.2827124630000001;0.0;0.0;0.04664647728733771;0.0;0.020100965651528142;0.027302419835646168;0.0;0.0;0.0;0.0;0.0;-0.146018477831225
5851.0;5.448794591120195;-0.27510547300000004;0.0;0.0;0.022435929914057216;0.0;0.017179108972056645;0.027069159540110136;0.0;0.0;0.0;0.0;0.0;-0.1460184777992266
5852.0;5.585539557277469;-0.274448913;0.0;0.0;0.005877090215461016;0.0;0.019663441496490134;0.02639862779382404;0.0;0.0;0.0;0.0;0.0;-0.14327469205293844
5853.0;5.608883497032323;-0.273186113;0.0;0.0;0.001874625906817298;0.0;0.01730483435349926;0.026336473671430643;0.0;0.0;0.0;0.0;0.0;-0.1378106180105213
5854.0;5.607596798544006;-0.27112668100000004;0.0;0.0;0.0014256518335571645;0.0;0.017013151575177528;0.02615951772364135;0.0;0.0;0.0;0.0;0.0;-0.13965726161100503
5855.0;5.585189223049712;-0.26717171900000003;0.0;0.0;0.0014277797017242604;0.0;0.018074273324172427;0.026553647087080558;0.0;0.0;0.0;0.0;0.0;-0.14565447584181945
5856.0;5.492967014543771;-0.26069588600000004;0.0;0.0;0.001425651831555066;0.0;0.01906498890757273;0.026458587982837952;0.0;0.0;0.0;0.0;0.0;-0.14601847775629226
5857.0;5.6778863057292535;-0.26284139100000004;0.0;0.0;0.0013362827913121083;0.0;0.0035404251366564442;0.017651733255606664;0.0;0.0;0.0;0.0;0.0;-0.12627911245259246
5858.0;5.664435387895706;-0.256912381;0.0;0.0;0.0011766947927706953;0.0;0.003530367169393088;0.017547899489583147;0.0;0.0;0.0;0.0;0.0;-0.13426439152386116
5859.0;5.651945302395163;-0.254013572;0.0;0.0;0.0009873168725173882;0.0;0.005018955036158772;0.01755521170775466;0.0;0.0;0.0;0.0;0.0;-0.13979932646207968
5860.0;5.641912669679105;-0.25558231600000003;0.0;0.0;0.0008702860069990239;0.0;0.008453771113113115;0.01761955936166014;0.0;0.0;0.0;0.0;0.0;-0.14143333072178085
5861.0;5.648949821833648;-0.26147358600000004;0.0;0.0;0.0017746172830286077;0.0;0.009444486699324493;0.017534006275037983;0.0;0.0;0.0;0.0;0.0;-0.13523204720161203
5862.0;5.657704537734212;-0.27643375700000006;0.0;0.0;0.008209201055919251;0.0;0.010852610361300337;0.016489087886400803;0.0;0.0;0.0;0.0;0.0;-0.12193857818528445
5863.0;5.61531319718598;-0.29092102100000006;0.0;0.0;0.02708312959287448;0.0;0.012818954503184696;0.014565970353252336;0.0;0.0;0.0;0.0;0.0;-0.12290321086905662
5864.0;5.5435229120314435;-0.31610692100000004;0.0;0.0;0.05961565371447365;0.0;0.013729205878013776;0.013546644996037726;0.0;0.0;0.0;0.0;0.0;-0.12405639429911877
5865.0;5.43188581484875;-0.33381699200000003;0.0;0.0;0.09664217287364617;0.0;0.01461431225518175;0.01326658650394101;0.0;0.0;0.0;0.0;0.0;-0.14151656204763358
5866.0;5.286585739726101;-0.3488870490000001;0.0;0.0;0.12888531091933111;0.0;0.015308316075549423;0.01398611024598564;0.0;0.0;0.0;0.0;0.0;-0.14601847782866412
5867.0;5.180818107760187;-0.3601928810000001;0.0;0.0;0.14865718712464587;0.0;0.016736555825825353;0.015117312809097116;0.0;0.0;0.0;0.0;0.0;-0.1460184778337317
5868.0;5.127594821003195;-0.362549977;0.0;0.0;0.1541746724092905;0.0;0.0179334609958981;0.01620829817225554;0.0;0.0;0.0;0.0;0.0;-0.1460184778353692
5869.0;5.109716872868052;-0.360503654;0.0;0.0;0.1527660431925784;0.0;0.018059186292658253;0.017066023239765967;0.0;0.0;0.0;0.0;0.0;-0.14601847783582247
5870.0;5.147101370503085;-0.3592007450000001;0.0;0.0;0.14592929797981458;0.0;0.018154737532574985;0.018963548009280802;0.0;0.0;0.0;0.0;0.0;-0.14601847783485322
5871.0;5.183010169092787;-0.3550548850000001;0.0;0.0;0.13401127410482339;0.0;0.02097601399914664;0.020436231965013815;0.0;0.0;0.0;0.0;0.0;-0.1460184778336456
5872.0;5.238600662767975;-0.348102389;0.0;0.0;0.11547567214359725;0.0;0.02572340250514179;0.021866504921365527;0.0;0.0;0.0;0.0;0.0;-0.1460184778313436
5873.0;5.386537250140056;-0.338946114;0.0;0.0;0.08878619291106357;0.0;0.025547386982865232;0.022801008413731408;0.0;0.0;0.0;0.0;0.0;-0.14601847777716612
5874.0;5.4805990888087806;-0.330717401;0.0;0.0;0.06264144016845385;0.0;0.02462707756271018;0.023673358051557587;0.0;0.0;0.0;0.0;0.0;-0.13079925974597975
5875.0;5.568786111558068;-0.31929696900000004;0.0;0.0;0.034753987371208384;0.0;0.02371179720487042;0.02428173594343419;0.0;0.0;0.0;0.0;0.0;-0.11513351223143099
5876.0;5.627933669675048;-0.30559457400000006;0.0;0.0;0.013730942316449356;0.0;0.025140036881617745;0.021359767130263028;0.0;0.0;0.0;0.0;0.0;-0.10902169553387865
5877.0;5.656015706440877;-0.296806488;0.0;0.0;0.0035215728368354652;0.0;0.023726884158021436;0.020926151654717378;0.0;0.0;0.0;0.0;0.0;-0.10776864244258794
5878.0;5.659336717937764;-0.2930910660000001;0.0;0.0;0.0013490495259130427;0.0;0.021458799190564534;0.022342531530437672;0.0;0.0;0.0;0.0;0.0;-0.1095629726477717
5879.0;5.648727815261538;-0.284244056;0.0;0.0;0.00131074860626849;0.0;0.018843712389325622;0.022283302429248628;0.0;0.0;0.0;0.0;0.0;-0.11886847837132437
5880.0;5.609789058230701;-0.2665993400000001;0.0;0.0;0.00125116900051934;0.0;0.01908007603248806;0.021025598089807685;0.0;0.0;0.0;0.0;0.0;-0.14232720070345162
5881.0;5.675632600568314;-0.26163114100000007;0.0;0.0;0.001127754272773346;0.0;0.006487426859569087;0.014739270325181467;0.0;0.0;0.0;0.0;0.0;-0.12777915881724528
5882.0;5.669865562133932;-0.25947553900000003;0.0;0.0;0.0008787972236347743;0.0;0.006960154068331607;0.01463031814037139;0.0;0.0;0.0;0.0;0.0;-0.1309266630497424
5883.0;5.66875756963194;-0.25737541700000005;0.0;0.0;0.0006936752785226606;0.0;0.00707079241505161;0.013718482390355578;0.0;0.0;0.0;0.0;0.0;-0.1327505011778933
5884.0;5.6674335518671795;-0.255454886;0.0;0.0;0.0007021865145551739;0.0;0.006613152235386996;0.013340439906833453;0.0;0.0;0.0;0.0;0.0;-0.13450099936849463
5885.0;5.676249928388081;-0.25801422000000007;0.0;0.0;0.0008341124602642136;0.0;0.006703674411776196;0.012503189184048346;0.0;0.0;0.0;0.0;0.0;-0.1302247999026022
5886.0;5.697774715679679;-0.26919386400000006;0.0;0.0;0.0034577377142642656;0.0;0.006628239186814231;0.01139611694067998;0.0;0.0;0.0;0.0;0.0;-0.11619399472505244
5887.0;5.701268871176277;-0.28731712500000006;0.0;0.0;0.016143911421571944;0.0;0.005044100080276734;0.010240783923244073;0.0;0.0;0.0;0.0;0.0;-0.10198013371725696
5888.0;5.647801907336094;-0.3074453530000001;0.0;0.0;0.04198225537958628;0.0;0.004505995690800987;0.009902227551642925;0.0;0.0;0.0;0.0;0.0;-0.10182712362973327
5889.0;5.56181928661757;-0.32429676900000004;0.0;0.0;0.07359342527676249;0.0;0.00419922580288404;0.009491279952046692;0.0;0.0;0.0;0.0;0.0;-0.11291507479278728
5890.0;5.48727528550696;-0.3353841310000001;0.0;0.0;0.09834018814577523;0.0;0.003726498672481136;0.009902958639189111;0.0;0.0;0.0;0.0;0.0;-0.1251054470350631
5891.0;5.447862482975529;-0.3451634810000001;0.0;0.0;0.11354785012766686;0.0;0.0028212761988400748;0.010150112149419336;0.0;0.0;0.0;0.0;0.0;-0.12743493791774993
5892.0;5.431567521447681;-0.350766161;0.0;0.0;0.12009946524131136;0.0;0.0023032878859587788;0.010834537378476483;0.0;0.0;0.0;0.0;0.0;-0.12692365648856227
5893.0;5.427113095603888;-0.35147986900000006;0.0;0.0;0.12089740475596022;0.0;0.0017350093411596065;0.012043980944387411;0.0;0.0;0.0;0.0;0.0;-0.1275197564377201
5894.0;5.425206915113538;-0.350369398;0.0;0.0;0.11975901127374212;0.0;0.0015589938995886224;0.013257080485325798;0.0;0.0;0.0;0.0;0.0;-0.12900360972973354
5895.0;5.448658731185079;-0.34557948100000013;0.0;0.0;0.11063271140859117;0.0;0.001926111822777934;0.014389745492304517;0.0;0.0;0.0;0.0;0.0;-0.1274985209511922
5896.0;5.496527546168776;-0.33862934800000005;0.0;0.0;0.09532078529660613;0.0;0.002041779159820734;0.01430784864876471;0.0;0.0;0.0;0.0;0.0;-0.12025310474092231
5897.0;5.573696201442924;-0.33014350600000003;0.0;0.0;0.07157836209611426;0.0;0.0019613149517725744;0.014359034310053188;0.0;0.0;0.0;0.0;0.0;-0.10544828646191574
5898.0;5.6513905726787375;-0.32184811;0.0;0.0;0.04778274337261969;0.0;0.0020065760456908846;0.014323935394987225;0.0;0.0;0.0;0.0;0.0;-0.0903620869837504
5899.0;5.726293228002087;-0.31159619200000005;0.0;0.0;0.023940311778823824;0.0;0.0019160538699021406;0.013980260470942607;0.0;0.0;0.0;0.0;0.0;-0.0774574184981858
5900.0;5.77265898467114;-0.302285122;0.0;0.0;0.007779377782756412;0.0;0.0015237908671541466;0.01373676306985788;0.0;0.0;0.0;0.0;0.0;-0.07162792249607039
5901.0;5.782408104358526;-0.298785556;0.0;0.0;0.0021108157346414647;0.0;0.0016394581169676692;0.014843835313126488;0.0;0.0;0.0;0.0;0.0;-0.07154511136174889
5902.0;5.7689885749728145;-0.29309196600000004;0.0;0.0;0.0014618248747911874;0.0;0.001709864280537534;0.015284031785074634;0.0;0.0;0.0;0.0;0.0;-0.0793582229999096
5903.0;5.746317906982852;-0.283254978;0.0;0.0;0.0014128846120577475;0.0;0.0014634426740388195;0.015210909469325516;0.0;0.0;0.0;0.0;0.0;-0.09270117442009948
5904.0;5.721356597634051;-0.27297387700000003;0.0;0.0;0.0014107569812586607;0.0;0.001307543264804889;0.015292075225028382;0.0;0.0;0.0;0.0;0.0;-0.10699476712124786
5905.0;5.442878094402763;-0.305995958;0.0;0.0;0.0004425903725537197;0.0;0.05849245255429419;0.04065236562889864;0.0;0.0;0.0;0.0;0.0;-0.1460184778032138
5906.0;5.431939963148805;-0.30316534400000006;0.0;0.0;0.00022342300682253062;0.0;0.05778839068344782;0.0398619131026038;0.0;0.0;0.0;0.0;0.0;-0.1460184778070323
5907.0;5.435823421213751;-0.3005720640000001;0.0;0.0;0.00011064764424381945;0.0;0.05469554761048357;0.040016201441938265;0.0;0.0;0.0;0.0;0.0;-0.14601847780576577
5908.0;5.467265991234544;-0.30008258000000004;0.0;0.0;0.00010851977631919862;0.0;0.05130599261881678;0.03974418625601326;0.0;0.0;0.0;0.0;0.0;-0.14601847779065208
5909.0;5.526938302484092;-0.30805957100000003;0.0;0.0;0.00011064764549878006;0.0;0.04645802397307763;0.039776360016011834;0.0;0.0;0.0;0.0;0.0;-0.13524065385353193
5910.0;5.607539666437303;-0.32608626900000004;0.0;0.0;0.0002638520364452297;0.0;0.0374108291804921;0.039836320472988365;0.0;0.0;0.0;0.0;0.0;-0.10002790385669352
5911.0;5.648606318298195;-0.34367458900000003;0.0;0.0;0.002502338084250583;0.0;0.036988392043670416;0.038541323686944476;0.0;0.0;0.0;0.0;0.0;-0.07599566974743238
5912.0;5.606175374552449;-0.35686243300000003;0.0;0.0;0.017399336020857463;0.0;0.041705606408888124;0.03709203896338334;0.0;0.0;0.0;0.0;0.0;-0.07796409376193995
5913.0;5.508671938108073;-0.3692994260000001;0.0;0.0;0.05118090136011307;0.0;0.04236943617156612;0.033694774897077735;0.0;0.0;0.0;0.0;0.0;-0.09538326431431432
5914.0;5.383688030293058;-0.37979518500000004;0.0;0.0;0.08784355999728687;0.0;0.043651834532016875;0.032314225024342946;0.0;0.0;0.0;0.0;0.0;-0.12173117335698035
5915.0;5.320326260399629;-0.38802414300000004;0.0;0.0;0.11104976794337226;0.0;0.04158993914772642;0.03142871366171459;0.0;0.0;0.0;0.0;0.0;-0.13292582752402946
5916.0;5.283323855539886;-0.3925710990000001;0.0;0.0;0.12168470494137472;0.0;0.04095125445579264;0.03305422324516975;0.0;0.0;0.0;0.0;0.0;-0.13959038838422314
5917.0;5.2206338811396655;-0.38874600000000004;0.0;0.0;0.12157192957424161;0.0;0.049782201696825464;0.03251604278176544;0.0;0.0;0.0;0.0;0.0;-0.1460184778267582
5918.0;5.220890477526663;-0.3888961060000001;0.0;0.0;0.11613955760180976;0.0;0.05452959012218415;0.03337669273651115;0.0;0.0;0.0;0.0;0.0;-0.14601847782702898
5919.0;5.276707450967219;-0.38408269700000003;0.0;0.0;0.10395342633775505;0.0;0.05608858423723879;0.03166562993248628;0.0;0.0;0.0;0.0;0.0;-0.14601847662701226
5920.0;5.352838439822165;-0.37511018500000004;0.0;0.0;0.08222393844938974;0.0;0.05610367126924961;0.030211957744110167;0.0;0.0;0.0;0.0;0.0;-0.13369161562745618
5921.0;5.464844006949124;-0.36410844500000006;0.0;0.0;0.05090853823304272;0.0;0.055475044707297264;0.028427772624391976;0.0;0.0;0.0;0.0;0.0;-0.11121246391308316
5922.0;5.551078996496618;-0.351547661;0.0;0.0;0.020880479915505186;0.0;0.059568661415544864;0.025970130737094508;0.0;0.0;0.0;0.0;0.0;-0.09694060743283411
5923.0;5.610522507645983;-0.35072902000000006;0.0;0.0;0.00449186708012314;0.0;0.06053423200749753;0.02649661165142252;0.0;0.0;0.0;0.0;0.0;-0.08138417989752408
5924.0;5.6060281376274;-0.349785995;0.0;0.0;0.0011277542872150774;0.0;0.06194235566944052;0.028995202094492654;0.0;0.0;0.0;0.0;0.0;-0.08334738880817592
5925.0;5.579303421375971;-0.34225906800000006;0.0;0.0;0.0007532548981739722;0.0;0.06210831307061887;0.031205690471621365;0.0;0.0;0.0;0.0;0.0;-0.09614296009572797
5926.0;5.554003874415229;-0.33047802400000004;0.0;0.0;0.0006340956871883454;0.0;0.0602274621191577;0.03231349393654228;0.0;0.0;0.0;0.0;0.0;-0.11161230868384196
5927.0;5.5188147973876225;-0.31952992599999996;0.0;0.0;0.0004213121645136721;0.0;0.06133384503483621;0.033434459394178016;0.0;0.0;0.0;0.0;0.0;-0.12920675142083693
5928.0;5.498289120829874;-0.3097795390000001;0.0;0.0;0.00022129513931286004;0.0;0.05978490896644129;0.034344832566467656;0.0;0.0;0.0;0.0;0.0;-0.14189733095301682
5929.0;5.545859847809838;-0.28918732700000005;0.0;0.0;3.617344158763904e-5;0.0;0.030083556833729333;0.04032185269665374;0.0;0.0;0.0;0.0;0.0;-0.14364208813004237
5930.0;4.671337988283126;-0.22158722600000003;0.0;0.0;4.255655554258373e-5;0.0;0.02651295744167886;0.03649316695321984;0.0;0.0;0.0;0.0;0.0;-0.1460184778381832
5931.0;4.626266956118759;-0.22126075800000003;0.0;0.0;3.617343865416421e-5;0.0;0.029837135093569347;0.0361538792260202;0.0;0.0;0.0;0.0;0.0;-0.1460184778385966
5932.0;5.495028391715438;-0.27719803700000006;0.0;0.0;3.617344154529531e-5;0.0;0.026236361737540567;0.03864881356103116;0.0;0.0;0.0;0.0;0.0;-0.14601847767727757
5933.0;5.476712433371205;-0.27546598;0.0;0.0;3.617344152546542e-5;0.0;0.026558218573722096;0.03799948724738229;0.0;0.0;0.0;0.0;0.0;-0.14601847774290527
5934.0;5.5055751461200355;-0.277002803;0.0;0.0;4.4684415587780485e-5;0.0;0.025652996181456843;0.03810112721401913;0.0;0.0;0.0;0.0;0.0;-0.14601847757366057
5935.0;5.510941304850249;-0.28175027300000005;0.0;0.0;0.0002298065668510504;0.0;0.02931411778187738;0.038698536778597886;0.0;0.0;0.0;0.0;0.0;-0.14601847746726124
5936.0;5.521313761679456;-0.28922507700000005;0.0;0.0;0.00305132026607602;0.0;0.032623208486784974;0.03898005784817616;0.0;0.0;0.0;0.0;0.0;-0.14601847697090173
5937.0;5.43259087963125;-0.30089854600000004;0.0;0.0;0.020216594406243266;0.0;0.03714932037185243;0.038186680300584794;0.0;0.0;0.0;0.0;0.0;-0.14601847778675894
5938.0;5.3014007046555385;-0.31594437400000003;0.0;0.0;0.04566979939281031;0.0;0.04033268577252016;0.037632412957090036;0.0;0.0;0.0;0.0;0.0;-0.1460184778174314
5939.0;5.168343861117204;-0.32580827;0.0;0.0;0.06852065805078923;0.0;0.04056904933108251;0.03678784988219305;0.0;0.0;0.0;0.0;0.0;-0.1460184778272889
5940.0;5.0687464650831435;-0.33141490200000007;0.0;0.0;0.08074721857720824;0.0;0.04262591572426486;0.037121287834668115;0.0;0.0;0.0;0.0;0.0;-0.14601847783121188
5941.0;5.069898029022538;-0.3368527480000001;0.0;0.0;0.08361128916547861;0.0;0.043852994954998455;0.0388615995114514;0.0;0.0;0.0;0.0;0.0;-0.14601847783117974
5942.0;5.054680550270488;-0.33525950800000004;0.0;0.0;0.07397005249199741;0.0;0.05074777211201714;0.041118155131019296;0.0;0.0;0.0;0.0;0.0;-0.1460184778316407
5943.0;5.134648571699957;-0.329888025;0.0;0.0;0.057209068138711565;0.0;0.05346846828075227;0.04244093821230295;0.0;0.0;0.0;0.0;0.0;-0.14601847782882402
5944.0;5.307302211458291;-0.32107784100000003;0.0;0.0;0.03357090954813525;0.0;0.05175357481994564;0.04301567976673303;0.0;0.0;0.0;0.0;0.0;-0.14601847781674732
5945.0;5.461334061455691;-0.3246868590000001;0.0;0.0;0.010117872186270678;0.0;0.054393806703243876;0.047715983925256104;0.0;0.0;0.0;0.0;0.0;-0.14117113815590374
5946.0;5.50911705901873;-0.340874573;0.0;0.0;0.0017107818897267716;0.0;0.05630483171494094;0.05230075463463723;0.0;0.0;0.0;0.0;0.0;-0.11644245857583115
5947.0;5.498172015951091;-0.34227508600000006;0.0;0.0;7.234617345463023e-5;0.0;0.057381040572443996;0.056371475468466305;0.0;0.0;0.0;0.0;0.0;-0.118466305602718
5948.0;5.4964673240823725;-0.33935712;0.0;0.0;4.681251558050451e-5;0.0;0.05606846814893469;0.05637805646482491;0.0;0.0;0.0;0.0;0.0;-0.12104127685023067
5949.0;5.480862075486453;-0.3332870240000001;0.0;0.0;4.255655387344269e-5;0.0;0.05648587622386883;0.05613090295462916;0.0;0.0;0.0;0.0;0.0;-0.12971983880984678
5950.0;5.4690056744870414;-0.325679638;0.0;0.0;3.830106685102513e-5;0.0;0.05504254944010018;0.05591153587350971;0.0;0.0;0.0;0.0;0.0;-0.13847449631993355
5951.0;5.456049964216128;-0.31985778100000006;0.0;0.0;3.8301066860553076e-5;0.0;0.056093613222282124;0.05444250802692355;0.0;0.0;0.0;0.0;0.0;-0.1459928787715639
5952.0;5.404068437369857;-0.312492158;0.0;0.0;4.042892994271848e-5;0.0;0.056571369413382575;0.053544565759445516;0.0;0.0;0.0;0.0;0.0;-0.14601847779824373
5953.0;5.555801788218833;-0.38137034000000003;0.0;0.0;3.635498279758345e-5;0.0;0.059672581979500004;0.06969056430706083;0.0;0.0;0.0;0.0;0.0;-0.08294194281393986
5954.0;5.548678772311369;-0.378003272;0.0;0.0;3.421620143010632e-5;0.0;0.05876968172073561;0.06989775939878189;0.0;0.0;0.0;0.0;0.0;-0.08674361819693989
5955.0;5.540086379317878;-0.375439946;0.0;0.0;3.4216201434330085e-5;0.0;0.05908924751358708;0.0697488149055919;0.0;0.0;0.0;0.0;0.0;-0.09040214107854247
5956.0;5.54171745199698;-0.371947268;0.0;0.0;3.635498283159045e-5;0.0;0.05682185166145032;0.069293132984229;0.0;0.0;0.0;0.0;0.0;-0.09217177725505807
5957.0;5.551393521604492;-0.373506208;0.0;0.0;3.6354982806443566e-5;0.0;0.054777644771695055;0.07024800033765316;0.0;0.0;0.0;0.0;0.0;-0.08887322385271663
5958.0;5.546401756563096;-0.37978332;0.0;0.0;3.635498282215781e-5;0.0;0.05928707401788106;0.07108489166364491;0.0;0.0;0.0;0.0;0.0;-0.08618942363348778
5959.0;5.600157717036047;-0.39653301;0.0;0.0;4.704744753189585e-5;0.0;0.05698417090170583;0.07279111788190805;0.0;0.0;0.0;0.0;0.0;-0.0628586531649144
5960.0;5.658897865656154;-0.418712624;0.0;0.0;0.0011419682516169043;0.0;0.05631967685960985;0.07344514658828576;0.0;0.0;0.0;0.0;0.0;-0.034260086409283526
5961.0;5.718511476235876;-0.42940376;0.0;0.0;0.006165345680543696;0.0;0.04574356887434943;0.07185026013367926;0.0;0.0;0.0;0.0;0.0;-0.01231628540175395
5962.0;5.690258853979385;-0.43633382600000004;0.0;0.0;0.017394701070659963;0.0;0.04572835146201462;0.07079585084900379;0.0;0.0;0.0;0.0;0.0;-0.014133548895616597
5963.0;5.630788414152594;-0.44353856999999997;0.0;0.0;0.03386128529354458;0.0;0.046433425293517995;0.07083935435966739;0.0;0.0;0.0;0.0;0.0;-0.02322668596042556
5964.0;5.592733544136788;-0.44879231399999997;0.0;0.0;0.04477200140153115;0.0;0.04692038276684428;0.07082165801631678;0.0;0.0;0.0;0.0;0.0;-0.02858875062421279
5965.0;5.578208062336411;-0.44900420399999996;0.0;0.0;0.04775309484652696;0.0;0.04724502108286542;0.07084525314075257;0.0;0.0;0.0;0.0;0.0;-0.03190963878383936
5966.0;5.591538238619857;-0.44513119;0.0;0.0;0.04166045870783793;0.0;0.04798560226319119;0.07106350858213631;0.0;0.0;0.0;0.0;0.0;-0.031485247358958975
5967.0;5.636563015579274;-0.44119631800000003;0.0;0.0;0.031401990517729274;0.0;0.04649429501793396;0.07063658335377905;0.0;0.0;0.0;0.0;0.0;-0.023508618079497848
5968.0;5.685591608725142;-0.434455916;0.0;0.0;0.017555089745792344;0.0;0.047057339550691614;0.06927469929332279;0.0;0.0;0.0;0.0;0.0;-0.01657928440433172
5969.0;5.73196355686631;-0.43174743800000004;0.0;0.0;0.006471153676995801;0.0;0.0462863235505701;0.06935212093049216;0.0;0.0;0.0;0.0;0.0;-0.007423503024669875
5970.0;5.759858522170229;-0.43472114599999995;0.0;0.0;0.0015675332396609205;0.0;0.045890670623082476;0.07061962435814094;0.0;0.0;0.0;0.0;0.0;-4.84799647821318e-9
5971.0;5.7832971849117385;-0.43577720799999997;0.0;0.0;0.00012831106216875778;0.0;0.044404435740834816;0.07133485305359362;0.0;0.0;0.0;0.0;0.0;-4.841321190645183e-11
5972.0;5.832906798109564;-0.429682678;0.0;0.0;4.490866616238452e-5;0.0;0.03376238566672652;0.07105908449640781;0.0;0.0;0.0;0.0;0.0;-3.604548001877144e-11
5973.0;5.788993588028899;-0.41880218999999996;0.0;0.0;4.0631824250929e-5;0.0;0.03230658568445336;0.0698078027168115;0.0;0.0;0.0;0.0;0.0;-0.002850204142711827
5974.0;5.755851513014014;-0.40529328800000003;0.0;0.0;4.063182442701475e-5;0.0;0.03167759890493377;0.06954825580764598;0.0;0.0;0.0;0.0;0.0;-0.01990386965370165
5975.0;5.7113621177618485;-0.394702114;0.0;0.0;4.063182467071341e-5;0.0;0.03553267899287586;0.06838988023574771;0.0;0.0;0.0;0.0;0.0;-0.037188441615090335
5976.0;5.674934041263727;-0.38520972000000003;0.0;0.0;4.0631824870770394e-5;0.0;0.037800074843651846;0.0677749308191681;0.0;0.0;0.0;0.0;0.0;-0.051847702614522304
5977.0;5.684050577486574;-0.34208231000000006;0.0;0.0;3.635497659642553e-5;0.0;0.038855149419934946;0.035571939804441705;0.0;0.0;0.0;0.0;0.0;-0.07637854584786999
5978.0;5.631091207820886;-0.33706166800000004;0.0;0.0;3.635497677396047e-5;0.0;0.046276178626753005;0.03648477820736056;0.0;0.0;0.0;0.0;0.0;-0.09225296331599707
5979.0;5.606435906381167;-0.33808757;0.0;0.0;3.849327866358236e-5;0.0;0.05112546360017187;0.03778546227874145;0.0;0.0;0.0;0.0;0.0;-0.09756022536414982
5980.0;5.590827479910944;-0.33976315400000007;0.0;0.0;3.635497692387883e-5;0.0;0.05444286153711808;0.03905812713984921;0.0;0.0;0.0;0.0;0.0;-0.10028442261798289
5981.0;5.584587045201868;-0.342972014;0.0;0.0;3.421619679599059e-5;0.0;0.05733924408783942;0.03971363054147822;0.0;0.0;0.0;0.0;0.0;-0.09980150601293225
5982.0;5.594793135200176;-0.35155974200000006;0.0;0.0;3.421619675355947e-5;0.0;0.05910446505426931;0.041490642133052986;0.0;0.0;0.0;0.0;0.0;-0.09202266299002854
5983.0;5.646098343064753;-0.371982888;0.0;0.0;5.132430693487175e-5;0.0;0.05922620434504152;0.043790434551280066;0.0;0.0;0.0;0.0;0.0;-0.06700779285303804
5984.0;5.709656005298069;-0.396775992;0.0;0.0;0.0009495016281984224;0.0;0.059500117986356696;0.04529462697621828;0.0;0.0;0.0;0.0;0.0;-0.036324887622716344
5985.0;5.727642729100965;-0.410070896;0.0;0.0;0.005111056586427772;0.0;0.059474755528858086;0.046103499227012984;0.0;0.0;0.0;0.0;0.0;-0.02367755451740657
5986.0;5.701924734148427;-0.41706320999999996;0.0;0.0;0.014909743748645257;0.0;0.0596370747659023;0.045869759350141134;0.0;0.0;0.0;0.0;0.0;-0.024924642640931496
5987.0;5.654026256786951;-0.4211555340000001;0.0;0.0;0.028035964037845324;0.0;0.059586350007446935;0.045689846256107156;0.0;0.0;0.0;0.0;0.0;-0.033453327704437916
5988.0;5.619622942025464;-0.42586567000000003;0.0;0.0;0.03888038588898946;0.0;0.05854649280875194;0.0461484774329443;0.0;0.0;0.0;0.0;0.0;-0.03831786257067909
5989.0;5.58599765633272;-0.42508222400000006;0.0;0.0;0.045727918793046024;0.0;0.05813055002410976;0.04670148937769349;0.0;0.0;0.0;0.0;0.0;-0.04690181344053729
5990.0;5.586779822562054;-0.42066281800000005;0.0;0.0;0.044374237320673304;0.0;0.05628924200230356;0.047219845848359664;0.0;0.0;0.0;0.0;0.0;-0.049836181305019885
5991.0;5.619875695355253;-0.415773986;0.0;0.0;0.037338514862106875;0.0;0.053068221135846375;0.04739238560107064;0.0;0.0;0.0;0.0;0.0;-0.04537164052972381
5992.0;5.657176959388615;-0.40815754800000004;0.0;0.0;0.025942355393612438;0.0;0.052987061557955684;0.04605630870796308;0.0;0.0;0.0;0.0;0.0;-0.041656228024819504
5993.0;5.691834694852649;-0.40322451800000003;0.0;0.0;0.013423474001305103;0.0;0.055229094953333766;0.04536467527204193;0.0;0.0;0.0;0.0;0.0;-0.036495768066873
5994.0;5.734370778988931;-0.4019594760000001;0.0;0.0;0.0042086021917752195;0.0;0.05543706642605019;0.04412076696886039;0.0;0.0;0.0;0.0;0.0;-0.027123921793900812
5995.0;5.750428859322131;-0.40311922600000005;0.0;0.0;0.0004939974547133753;0.0;0.05573126984133045;0.04477774520084371;0.0;0.0;0.0;0.0;0.0;-0.022573573828268682
5996.0;5.746009377787257;-0.39942622999999994;0.0;0.0;0.0001197568951075167;0.0;0.05433633958432147;0.04503139332888391;0.0;0.0;0.0;0.0;0.0;-0.025929445045654646
5997.0;5.729412771631087;-0.3904474640000001;0.0;0.0;6.629415595616844e-5;0.0;0.050897202277611575;0.04613225578492928;0.0;0.0;0.0;0.0;0.0;-0.035489233424765065
